entry_line_key,voucher_natural_key,posting_date,voucher_type,voucher_number,voucher_entry_mode,party_ledger_name,gst_registration_name,company_state,ledger_name,credit_period,ledger_group_name,primary_group_name,is_party_ledger_line,has_cost_centres_on_ledger,cost_centre_name,narration,destination,currency,amount_absolute,amount_tally_signed,debit_credit_flag,signed_amount_debit_positive,pan,pan_derived_from_gstin,gstin,udyam_registration_number,msme_enterprise_category,msme_activity_type,msme_effective_from,party_entity_type,bill_to_name,bill_to_address,bill_to_state,bill_to_pin,ship_to_name,ship_to_address,ship_to_state,ship_to_pin,delivery_same_as_consignee,dispatch_same_as_consignor,eway_consignor_address,eway_consignee_address,e_way_bill_number,e_way_bill_date,e_invoice_irn,e_invoice_ack_number,e_invoice_ack_date,is_reverse_charge_applicable,is_unregistered_rcm,stock_item_name,stock_group_name,godown_name,batch_name,quantity,rate,inventory_amount,line_index,inventory_line_index,bill_line_index,ledger_opening_balance,tax_type,stock_opening_balance,stock_opening_value,bill_name,bill_date,bill_amount,bill_allocated_amount,bill_type,batch_mfg_date,batch_expiry_period,batch_tracking_number,batch_order_no,party_invoice_no,party_invoice_date,original_voucher_number,original_voucher_date,agreement_order_no,goods_vehicle_number,reference
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b36b:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b36b:00000010,2025-10-02,Payment,13,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,9162.00,-9162.00,Dr,9162.00,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b36b:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b36b:00000010,2025-10-02,Payment,13,As Voucher,Vendor,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,9162.00,9162.00,Cr,-9162.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000008,2025-10-31,Sales,28,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,23151.60,-23151.60,Dr,23151.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000008,2025-10-31,Sales,28,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,19620.00,19620.00,Cr,-19620.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-6 Nos,3270.00/Nos,19620.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000008,2025-10-31,Sales,28,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,3531.60,3531.60,Cr,-3531.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000010,2025-10-31,Payment,25,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,9365.00,-9365.00,Dr,9365.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b388:00000010,2025-10-31,Payment,25,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,9365.00,9365.00,Cr,-9365.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000008,2025-11-01,Sales,20,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,35895.60,-35895.60,Dr,35895.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000008,2025-11-01,Sales,20,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,30420.00,30420.00,Cr,-30420.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,-10 Nos,3042.00/Nos,30420.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000008,2025-11-01,Sales,20,As Voucher,Customer2,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,5475.60,5475.60,Cr,-5475.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000010,2025-11-01,Purchase,3,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,44493.08,44493.08,Cr,-44493.08,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000010,2025-11-01,Purchase,3,As Voucher,Vendor,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,37706.00,-37706.00,Dr,37706.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,34 Nos,1109.00/Nos,-37706.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000010,2025-11-01,Purchase,3,As Voucher,Vendor,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,6787.08,-6787.08,Dr,6787.08,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000018,2025-11-01,Receipt,25,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,2243.00,-2243.00,Dr,2243.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000018,2025-11-01,Receipt,25,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,2243.00,2243.00,Cr,-2243.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000020,2025-11-01,Payment,6,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,7981.00,-7981.00,Dr,7981.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b389:00000020,2025-11-01,Payment,6,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,7981.00,7981.00,Cr,-7981.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000008,2025-11-02,Purchase,22,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,83345.76,83345.76,Cr,-83345.76,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000008,2025-11-02,Purchase,22,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,70632.00,-70632.00,Dr,70632.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,24 Nos,2943.00/Nos,-70632.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000008,2025-11-02,Purchase,22,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,12713.76,-12713.76,Dr,12713.76,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000010,2025-11-02,Receipt,27,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,2912.00,-2912.00,Dr,2912.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000010,2025-11-02,Receipt,27,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,2912.00,2912.00,Cr,-2912.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000018,2025-11-02,Payment,15,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,4320.00,-4320.00,Dr,4320.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000018,2025-11-02,Payment,15,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,4320.00,4320.00,Cr,-4320.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000020,2025-11-02,Payment,24,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,901.00,-901.00,Dr,901.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b38a:00000020,2025-11-02,Payment,24,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,901.00,901.00,Cr,-901.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000008,2025-12-01,Sales,13,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,15963.04,-15963.04,Dr,15963.04,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000008,2025-12-01,Sales,13,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,13528.00,13528.00,Cr,-13528.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-4 Nos,3382.00/Nos,13528.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000008,2025-12-01,Sales,13,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,2435.04,2435.04,Cr,-2435.04,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000010,2025-12-01,Sales,15,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,32313.12,-32313.12,Dr,32313.12,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000010,2025-12-01,Sales,15,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,27384.00,27384.00,Cr,-27384.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-7 Nos,3912.00/Nos,27384.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000010,2025-12-01,Sales,15,As Voucher,Customer2,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,4929.12,4929.12,Cr,-4929.12,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000018,2025-12-01,Purchase,24,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,51496.38,51496.38,Cr,-51496.38,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000018,2025-12-01,Purchase,24,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,43641.00,-43641.00,Dr,43641.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,13 Nos,3357.00/Nos,-43641.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000018|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000018,2025-12-01,Purchase,24,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,7855.38,-7855.38,Dr,7855.38,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000020,2025-12-01,Purchase,39,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,17518.28,17518.28,Cr,-17518.28,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000020,2025-12-01,Purchase,39,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,14846.00,-14846.00,Dr,14846.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,26 Nos,571.00/Nos,-14846.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000020|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000020,2025-12-01,Purchase,39,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,2672.28,-2672.28,Dr,2672.28,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000028|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000028,2025-12-01,Purchase,40,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,80683.68,80683.68,Cr,-80683.68,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000028|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000028,2025-12-01,Purchase,40,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,68376.00,-68376.00,Dr,68376.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,37 Nos,1848.00/Nos,-68376.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000028|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000028,2025-12-01,Purchase,40,As Voucher,Vendor 2,Gujarat Registration,Gujarat,CGST,,Current Liabilities,Current Liabilities,No,No,,,,?,12307.68,-12307.68,Dr,12307.68,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000030|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000030,2025-12-01,Receipt,36,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,3475.00,-3475.00,Dr,3475.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000030|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000030,2025-12-01,Receipt,36,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,3475.00,3475.00,Cr,-3475.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000038|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000038,2025-12-01,Receipt,38,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,5499.00,-5499.00,Dr,5499.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000038|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a7:00000038,2025-12-01,Receipt,38,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,5499.00,5499.00,Cr,-5499.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000008,2025-12-02,Sales,1,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,9404.60,-9404.60,Dr,9404.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000008,2025-12-02,Sales,1,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,7970.00,7970.00,Cr,-7970.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-5 Nos,1594.00/Nos,7970.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000008,2025-12-02,Sales,1,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,1434.60,1434.60,Cr,-1434.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000010,2025-12-02,Sales,17,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,19564.40,-19564.40,Dr,19564.40,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000010,2025-12-02,Sales,17,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,16580.00,16580.00,Cr,-16580.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-4 Nos,4145.00/Nos,16580.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000010,2025-12-02,Sales,17,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,2984.40,2984.40,Cr,-2984.40,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000018,2025-12-02,Purchase,28,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,44777.46,44777.46,Cr,-44777.46,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000018,2025-12-02,Purchase,28,As Voucher,Vendor,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,37947.00,-37947.00,Dr,37947.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,13 Nos,2919.00/Nos,-37947.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
